,state_string,a_value_0,a_value_1,a_value_2,a_value_3,a_value_4,a_value_5,a_value_6,a_value_7,a_value_8
5470,121111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,221111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,002111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5473,102111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5474,202111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475,012111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,112111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5477,212111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5478,022111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5479,122111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5480,222111120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,000211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5482,100211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,200211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5484,010211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5485,110211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5486,210211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,020211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5488,120211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5489,220211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490,001211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,101211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,201211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,011211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5494,111211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5495,211211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,021211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5497,121211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5498,221211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,002211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,102211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,202211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,012211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,112211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,212211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505,022211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,122211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5507,222211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508,000021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,100021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510,200021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,010021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,110021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5513,210021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5514,020021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5515,120021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,220021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5517,001021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,101021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5519,201021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520,011021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5521,111021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5522,211021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,021021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5524,121021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,221021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5526,002021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5527,102021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,202021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5529,012021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,112021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,212021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,022021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5533,122021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5534,222021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535,000121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,100121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,200121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538,010121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,110121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,210121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,020121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5542,120121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5543,220121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,001121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,101121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546,201121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,011121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548,111121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,211121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,021121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,121121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,221121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553,002121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,102121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,202121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,012121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,112121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,212121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,022121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,122121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,222121120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,000221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,100221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,200221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,010221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5566,110221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,210221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,020221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5569,120221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,220221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,001221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,101221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,201221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,011221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,111221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,211221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,021221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,121221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5579,221221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,002221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,102221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,202221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,012221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,112221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,212221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,022221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,122221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,222221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,000002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,100002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,200002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,010002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,110002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,210002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,020002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5596,120002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,220002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598,001002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,101002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,201002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,011002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5602,111002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,211002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,021002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,121002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5606,221002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,002002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5608,102002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5609,202002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,012002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,112002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,212002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,022002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,122002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5615,222002120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,000102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5617,100102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,200102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,010102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,110102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,210102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,020102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623,120102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5624,220102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,001102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,101102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,201102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,011102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5629,111102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5630,211102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,021102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5632,121102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633,221102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,002102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,102102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,202102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,012102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5638,112102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,212102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,022102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,122102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,222102120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,000202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,100202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,200202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,010202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,110202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,210202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,020202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,120202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,220202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,001202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,101202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,201202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,011202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,111202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,211202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5658,021202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,121202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,221202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5661,002202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,102202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5663,202202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,012202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,112202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,212202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,022202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,122202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,222202120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,000012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,100012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,200012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,010012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,110012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,210012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,020012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,120012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,220012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,001012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,101012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,201012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,011012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,111012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,211012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,021012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5686,121012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,221012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,002012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5689,102012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690,202012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,012012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5692,112012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5693,212012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5694,022012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5695,122012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696,222012120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5697,000112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5698,100112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5699,200112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,010112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5701,110112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5702,210112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5703,020112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5704,120112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5705,220112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5706,001112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5707,101112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5708,201112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5709,011112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710,111112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5711,211112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,021112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5713,121112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,221112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715,002112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5716,102112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,202112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718,012112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5719,112112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5720,212112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5721,022112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5722,122112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5723,222112120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5724,000212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725,100212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5726,200212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5727,010212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728,110212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5729,210212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730,020212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5731,120212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,220212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5733,001212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,101212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5735,201212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,011212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5737,111212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5738,211212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5739,021212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740,121212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5741,221212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5742,002212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,102212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5744,202212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745,012212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,112212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5747,212212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5748,022212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,122212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,222212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,000022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,100022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5753,200022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5754,010022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,110022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,210022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5757,020022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,120022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,220022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,001022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,101022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,201022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,011022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,111022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,211022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,021022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,121022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,221022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,002022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,102022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,202022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,012022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,112022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,212022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,022022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,122022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,222022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,000122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,100122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,200122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5781,010122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,110122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5783,210122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,020122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,120122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,220122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,001122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,101122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,201122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5790,011122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,111122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5792,211122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793,021122120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
